date,close_price,miners_revenue,difficulty,hash_rate,median_confirmation_time,avg_block_size,n_unique_addresses,n_transactions_per_block,n_transactions,cost_per_transaction_percent
2025-10-24,110082.72,67896489.5775563,146716052770107.66,1305499723.053261,8.566666666666666,1.4150972122905032,546753.0,3191.1284916201116,571212.0,0.5468391240020164
2025-10-25,111020.53,58063431.451331414,146716052770107.6,1166927126.751518,10.391666666666666,1.5449332874999997,461245.0,3152.49375,504399.0,1.19039443806672
2025-10-26,111637.64,52688113.772418,146716052770107.56,1072114297.7029574,9.166666666666666,1.4508121632653062,433092.0,3546.4489795918366,521328.0,0.7694969656556938
2025-10-27,114531.59,55381422.5990335,146716052770107.56,1072114297.7029574,9.766666666666667,1.5485159931972787,522563.0,3451.3537414965986,507349.0,0.3438189705570434
2025-10-28,114121.46,59559818.98605979,146716052770107.6,1181513715.835912,8.708333333333332,1.4871308271604926,504390.0,3238.932098765432,524707.0,0.41190789508207853
2025-10-29,112923.91,46366755.927553706,152059512438753.47,929747081.6588961,10.283333333333333,1.4949579268292679,517043.0,3187.2195121951218,392028.0,0.35655359618152715
2025-10-30,110068.52,59014847.657342404,155973032196072.0,1240553837.6668227,8.925,1.4591251374999998,540811.0,3462.8625,554058.0,0.406604426404889
2025-10-31,108303.21,49097139.10761869,155973032196072.0,1085484607.9584696,10.416666666666666,1.5636110357142858,572374.0,3286.1642857142856,460063.0,0.3229300957357641
2025-11-01,109552.54,48497027.14215949,155973032196072.0,1069977684.9876347,9.766666666666667,1.6664064637681164,498680.0,2835.6521739130435,391320.0,0.6853729282126065
2025-11-02,110047.16,57248581.06084638,155973032196072.0,1201786530.2397344,7.308333333333334,1.513470980645161,446508.0,2632.851612903226,408092.0,1.732272572304096
2025-11-03,110601.99,50213843.6104412,155973032196072.0,1100991530.929305,9.266666666666666,1.5669393309859152,547702.0,3152.8380281690143,447703.0,0.3514186440092143
2025-11-04,106533.38,44261372.2975437,155973032196072.0,1015703454.5897113,9.0,1.5164099389312984,582796.0,2870.1068702290077,375984.0,0.2523162978848795
2025-11-05,101523.49,48614915.985910416,155973032196072.0,1069977684.9876347,9.366666666666667,1.5664302391304348,550413.0,2870.086956521739,396072.0,0.3622593065133402
2025-11-06,103883.58,47273620.26287099,155973032196072.0,1085484607.9584696,9.191666666666666,1.4547643857142858,534781.0,2973.4142857142856,416278.0,0.3023207979784997
2025-11-07,101282.56,46148651.64133788,155973032196072.0,1100991530.929305,11.383333333333333,1.5706490211267612,569444.0,3353.8380281690143,476245.0,0.21502714933064243
2025-11-08,103328.81,38668844.67289409,155973032196072.0,930415378.2501172,10.366666666666667,1.4899085166666672,470481.0,2928.5,351420.0,0.8854506433913395
2025-11-09,102280.42,45526140.89176192,155973032196072.0,1093238069.4438875,10.866666666666667,1.4927761560283688,442498.0,3307.425531914894,466347.0,1.4843484957487736
2025-11-10,104712.19,48089956.88308448,155973032196072.0,1085484607.9584696,10.845833333333333,1.5237032857142856,526898.0,3211.3785714285714,449593.0,0.41874245355577344
2025-11-11,105962.29,52980490.17789942,155973032196072.0,1186279607.2688992,9.783333333333333,1.5022041830065362,506473.0,3149.9934640522874,481949.0,0.48379339452906045
2025-11-12,103017.87,46339949.39854222,155027936004971.75,1086613750.3494294,9.25,1.518468042553192,504920.0,3198.744680851064,451023.0,0.43696505910210476
2025-11-13,101659.07,48630916.473970026,,,,,,,,0.3715683914982033
2025-11-14,99675.15,46392333.27877709,,,,,,,,0.19031112357712174
2025-11-15,94399.23,44397206.72613286,,,,,,,,0.7864909794621726
2025-11-16,95534.16,51839181.95550078,152271405447596.38,1203542966.8475492,14.433333333333334,1.5470192012578614,454407.0,3659.446540880503,581852.0,1.0853908958450207
2025-11-17,94187.75,37623941.963384494,152271405447596.47,938612125.0886546,13.983333333333333,1.6296327983870966,515090.0,3351.1532258064517,415543.0,0.19510872259976883
2025-11-18,92093.24,39760940.62876144,152271405447596.44,1006737198.683799,9.25,1.5420716992481203,517212.0,2385.2556390977443,317239.0,0.18402841069479106
2025-11-19,92979.11,41686318.65990569,152271405447596.44,1037015009.1705301,9.35,1.5538528248175183,535320.0,2640.810218978102,361791.0,0.2385952119153114
2025-11-20,91453.07,37391178.738754086,152271405447596.47,991598293.4404337,9.766666666666667,1.6422474045801525,545087.0,2762.557251908397,361895.0,0.24636455624717885
2025-11-21,86467.17,41307351.470361225,152271405447596.4,1142987345.8740876,7.583333333333333,1.5499346754966894,603204.0,2736.8675496688743,413267.0,0.1895148165411151
2025-11-22,85096.82,38587770.65295698,152271405447596.4,1082431724.900626,10.933333333333334,1.4938893846153851,485120.0,3303.090909090909,472342.0,0.06608776672625999
2025-11-23,84677.63,39803642.23436507,152271405447596.44,1074862272.2789433,6.933333333333334,1.5849713661971827,442816.0,2233.612676056338,317173.0,0.22168869944115538
2025-11-24,86786.92,40374787.099114954,152271405447596.4,1082431724.900626,8.325,1.5760912867132868,503446.0,2798.076923076923,400125.0,0.286094068508453
2025-11-25,88276.26,32874235.57422186,152271405447596.53,870487051.4935104,13.916666666666666,1.578018591304348,513166.0,3050.6521739130435,350825.0,0.29850584649365286
2025-11-26,87330.85,48827581.66636605,152271405447596.38,1241390229.9559624,8.675,1.604467841463415,535443.0,2908.7926829268295,477042.0,0.5305031893207587
2025-11-27,90517.55,45073841.77706884,149321976585489.47,1061465507.6302311,8.375,1.548441972027972,525809.0,2823.951048951049,403825.0,0.497368707625696
2025-11-28,91305.47,43668909.077361286,149301205959700.0,1113270480.6428328,11.475,1.5340384133333331,543603.0,3411.2733333333335,511691.0,0.45028905988918955
2025-11-29,90915.26,40823502.876211286,149301205959700.0,1016787038.987121,9.741666666666667,1.5935075328467156,475990.0,2924.8394160583944,400703.0,1.1490265965413629
2025-11-30,90830.82,50114996.21209714,149301205959700.0,1239441135.1156871,7.35,1.6096999101796403,450764.0,3099.005988023952,517534.0,1.4149296062068148
2025-12-01,90376.43,37889948.704963274,149301205959700.0,987099826.1699785,9.816666666666666,1.5683729624060156,557926.0,3023.4812030075186,402123.0,0.28201066972307526
2025-12-02,86316.42,37209087.675037675,149301205959700.0,942569006.9442655,11.583333333333334,1.5904132362204724,546016.0,3249.212598425197,412650.0,0.3430783367082928
2025-12-03,91320.47,40366905.180626564,149301205959700.0,979678022.9656931,10.875,1.510216265151515,542787.0,3254.7272727272725,429624.0,0.3226931694684607
2025-12-04,93468.15,38650213.12878416,149301205959700.0,979678022.9656931,10.654166666666667,1.5589369924242424,540083.0,3137.189393939394,414109.0,0.4768298964464888
2025-12-05,92141.99,35290934.7860603,149301205959700.0,883194581.309981,9.783333333333333,1.572362966386555,534245.0,2994.36974789916,356330.0,0.34326408252111146
2025-12-06,89343.14,47551994.39825927,149301205959700.0,1209753922.2985451,9.575,1.4321202453987731,465393.0,3233.5030674846626,527061.0,1.5617529598878785
2025-12-07,89230.51,46180600.132956564,149301205959700.0,1187488512.6856885,8.591666666666667,1.5193290999999998,438543.0,3394.94375,543191.0,1.8458316135807535
2025-12-08,90455.3,42346198.7392924,149301205959700.0,1098426874.2342618,8.933333333333334,1.5358437364864868,477476.0,3920.7635135135133,580273.0,0.31406544038527884
2025-12-09,90643.57,38202403.79200807,149301205959700.0,957412613.3528363,10.9,1.5718987906976756,507794.0,3480.3178294573645,448961.0,0.39400611163351035
2025-12-10,92703.59,46194650.58886004,149301205959700.0,1150379496.6642606,8.433333333333334,1.5262322000000006,511694.0,3551.5032258064516,550483.0,0.3919797967034316
2025-12-11,91985.09,45569903.27880048,148347367796634.94,1179902024.3226545,9.179166666666667,1.5479402125000001,513356.0,2955.35625,472857.0,0.4244231227318485
2025-12-12,92497.93,45186891.408350185,148195306640204.4,1068190154.3848839,8.1,1.5977671448275859,537832.0,2876.903448275862,417151.0,0.41827225836214416
2025-12-13,90269.59,41126223.45601717,148195306640204.4,1053456497.083023,10.616666666666667,1.586394188811189,463369.0,3467.993006993007,495923.0,1.0236124413455712
2025-12-14,90280.87,36576336.1609944,148195306640204.47,942954067.3190697,11.4375,1.4492614218749995,429658.0,3255.359375,416686.0,1.2839733256341854
2025-12-15,88166.45,38200148.6397923,148195306640204.44,987155039.2246507,10.683333333333334,1.5291941940298508,507663.0,3159.365671641791,423355.0,0.45589884484437593
2025-12-16,86422.9,42372123.497608654,148195306640204.4,1082923811.686744,9.066666666666666,1.4862120272108836,507318.0,3018.598639455782,443734.0,0.40232682629100375
2025-12-17,87835.39,39521708.66966769,148195306640204.44,1016622353.8283721,10.954166666666666,1.5104421594202893,511367.0,3235.5942028985505,446512.0,0.31643107815958027
2025-12-18,86132.82,39870185.26024819,148195306640204.4,1060823325.7339536,9.904166666666667,1.5438726319444445,518421.0,3221.3958333333335,463881.0,0.40481897524907584
2025-12-19,85458.35,41624840.89061918,148195306640204.4,1068190154.3848839,9.191666666666666,1.5370681862068964,556166.0,2994.344827586207,434180.0,0.46407662169312275
2025-12-20,88098.82,40764665.21079847,148195306640204.4,1082923811.686744,8.966666666666667,1.491643278911564,488594.0,2999.292517006803,440896.0,0.819565872836422
2025-12-21,88337.41,38282066.66061573,148195306640204.44,1016622353.8283721,10.133333333333333,1.4662638695652173,436144.0,3196.3840579710145,441101.0,1.5196180797792742
2025-12-22,88615.72,40642087.56592057,148195306640204.44,1023989182.4793022,11.716666666666667,1.4905679568345314,497545.0,3073.9352517985612,427277.0,0.46076276621078505
2025-12-23,88485.37,40027962.17182731,148195306640204.4,1068190154.3848839,9.733333333333333,1.47643055862069,520980.0,2972.441379310345,431004.0,0.3284949026545874
2025-12-24,87424.67,45269766.079836465,148195306640204.38,1171325755.4979067,8.7,1.588491088050315,513917.0,3152.5471698113206,501255.0,0.3935090354656246
2025-12-25,87607.78,40816647.87350074,148246540322167.56,1016973817.768314,10.083333333333332,1.5509371304347832,431619.0,3362.514492753623,464027.0,1.349547675206444
2025-12-26,87223.66,45337497.94168463,148258433855480.38,1149714808.6043208,9.675,1.472723487179487,477921.0,3314.602564102564,517078.0,0.47975062160185555
2025-12-27,87300.34,37966099.35216447,148258433855480.44,1002315474.1678696,11.833333333333334,1.5765772720588236,457336.0,3462.595588235294,470913.0,1.1307967710988798
2025-12-28,87790.37,44392018.14136716,148258433855480.38,1142344841.882498,12.416666666666666,1.489781883870967,435884.0,3509.625806451613,543992.0,2.1031516060877555
2025-12-29,87835.12,44333071.48601913,148258433855480.38,1134974875.1606758,10.741666666666667,1.564140298701299,516338.0,3553.6493506493507,547262.0,0.2464749954518343
2025-12-30,87123.05,32980772.1386752,148258433855480.5,877026039.8968855,12.133333333333333,1.5496367563025217,539847.0,3105.0336134453783,369499.0,0.27004124286711434
2025-12-31,88423.54,39763257.030322805,148258433855480.44,980205574.0024016,10.566666666666666,1.5246401353383454,547272.0,3068.6992481203006,408137.0,0.22960664157272853
2026-01-01,87493.87,45043745.663201086,148258433855480.4,1112864974.9952078,11.108333333333333,1.4417101920529802,441382.0,3106.615894039735,469099.0,0.8247129405256
2026-01-02,88735.0,43248637.866295256,148258433855480.4,1061275207.9424502,11.183333333333334,1.4830104027777784,518434.0,3187.2569444444443,458965.0,0.48224397916314554
2026-01-03,89944.05,46119804.59737659,148258433855480.38,1142344841.882498,11.016666666666667,1.4732106709677417,473968.0,3234.0129032258064,501272.0,1.8645559300495678
2026-01-04,90590.94,42701072.629889734,148258433855480.4,1068645174.6642727,10.366666666666667,1.498825937931034,460281.0,3273.0275862068966,474589.0,1.7038107973087047
2026-01-05,91467.97,39260031.2528147,148258433855480.47,972835607.2805791,11.125,1.5822985378787884,519989.0,3103.219696969697,409625.0,0.33253986702684096
2026-01-06,93882.39,39870766.30093992,148258433855480.47,958095673.8369341,11.666666666666668,1.6353218923076929,517888.0,3268.423076923077,424895.0,0.3587318721085717
2026-01-07,93738.8,43059881.472027756,148258433855480.4,1083385108.1079175,9.65,1.6063948979591844,485087.0,2892.4557823129253,425191.0,0.43218271920275086
2026-01-08,91272.61,38242426.304593824,147108446165922.8,965289669.1289088,8.333333333333332,1.6113041893939395,476585.0,2533.4469696969695,334415.0,0.40950903901830255
2026-01-09,91030.38,43360680.846190974,146472570619931.56,1033929118.9983668,9.6,1.623150232394367,512937.0,2504.612676056338,355655.0,0.34636304758211484
2026-01-10,90495.68,47192741.628271244,146472570619931.6,1179552938.5756013,8.525,1.4948080987654335,451552.0,3017.1975308641977,488786.0,0.5810790601975467
2026-01-11,90378.79,34774842.27136028,146472570619931.47,888305299.4211321,8.925,1.7343026721311483,412668.0,2379.6475409836066,290317.0,0.6974617775536942
2026-01-12,90818.26,41898399.34618774,146472570619931.56,1033929118.9983668,9.183333333333334,1.5561016971830988,469584.0,2896.1197183098593,411249.0,0.3814447468656739
2026-01-13,91193.7,39887018.4843792,146472570619931.53,982960782.146335,7.783333333333333,1.4818057111111114,489392.0,2491.3259259259257,336329.0,0.2848657061466409
2026-01-14,95333.81,38606951.33265132,146472570619931.47,902867681.3788556,9.4,1.7229626693548394,501548.0,2615.5403225806454,324327.0,0.2956293080317284
2026-01-15,96931.94,43945622.19613658,146472570619931.53,1012085546.0617816,9.491666666666667,1.538970330935252,516730.0,2692.251798561151,374223.0,0.3289845295468412
2026-01-16,95559.97,39642363.47762159,146472570619931.5,946554827.2520258,8.091666666666667,1.5353596384615382,517080.0,2784.1769230769232,361943.0,0.42295195937851504
2026-01-17,95527.94,47584024.47027049,146472570619931.56,1084897455.850399,8.0,1.471329959731544,451781.0,2398.5973154362414,357391.0,1.5868287808756514
2026-01-18,95097.89,44190394.54358933,146472570619931.53,1019366737.0406432,7.420833333333333,1.4977083857142865,411852.0,2375.1857142857143,332526.0,1.8775599047754519
2026-01-19,93665.1,47264334.37584556,146472570619931.56,1092178646.8292608,7.766666666666667,1.8252042400000001,460095.0,2363.9666666666667,354595.0,0.9425279609372887
2026-01-20,92553.06,38654976.78246953,146472570619931.53,968398400.1886113,9.841666666666667,1.6571958872180452,466340.0,2880.812030075188,383148.0,0.39351755341501476
2026-01-21,88324.94,49726716.484967105,146472570619931.53,997523164.104058,10.683333333333334,1.6046807080291965,503455.0,3125.5109489051097,428195.0,0.37135718819686075
2026-01-22,89374.74,46464034.7438881,145428122097676.8,1163912656.954194,8.166666666666666,1.642816602484472,478520.0,2882.2360248447203,464040.0,0.43963585536334904
2026-01-23,89461.76,42235350.854145795,141668107417558.16,985930374.4704596,9.016666666666666,1.581108514285714,500192.0,3118.307142857143,436563.0,0.6038123114613719
2026-01-24,89506.0,28729263.387003347,141668107417558.0,690151262.1293219,11.441666666666666,1.5035057244897958,421686.0,2950.4489795918366,289144.0,1.3575698573053667
2026-01-25,89082.07,33814304.70026576,141668107417558.0,760574860.3057833,13.966666666666667,1.6344209537037035,419735.0,2915.925925925926,314920.0,0.852391077588872
2026-01-26,86570.94,38079554.19167753,141668107417558.0,873252617.3881215,11.695833333333333,1.6762213467741938,465362.0,3245.4193548387098,402432.0,0.49571039181335075
2026-01-27,88245.67,35583755.74561265,141668107417558.0,859167897.7528292,9.716666666666667,1.5916731311475418,475414.0,2969.8934426229507,362327.0,0.5864409224390321
2026-01-28,89117.06,33247869.895025924,141668107417558.0,774659579.9410756,12.649999999999999,1.6238374181818183,485652.0,3055.409090909091,336095.0,0.3824425357907892
2026-01-29,89159.85,37218185.03085007,141668107417558.0,901422056.6587061,9.375,1.5935508828125002,521611.0,3349.4140625,428725.0,0.38020130665157226
2026-01-30,84563.4,34377746.2435277,141668107417558.03,922549136.1116446,9.633333333333333,1.6849447022900768,580888.0,2906.8396946564885,380796.0,0.23163030834999926
2026-01-31,84120.31,39614296.16231698,141668107417558.16,971845654.8351676,9.3,1.566354217391304,527605.0,2937.695652173913,405402.0,0.4611993535470731
2026-02-01,78585.89,31663403.11907942,141668107417558.0,838040818.299891,10.7,1.5302718655462186,467476.0,2964.529411764706,352779.0,0.40352144305750914
2026-02-02,76879.64,29869870.07014526,141668107417558.0,830998458.4822448,12.116666666666667,1.551535,521176.0,3028.1610169491523,357323.0,0.1904875423602911
2026-02-03,78679.78,32668904.952233184,141668107417558.06,929591495.9292907,10.266666666666667,1.637475015151515,550746.0,3298.9469696969695,435461.0,0.2448133733676421
2026-02-04,75631.64,35594652.764567286,141668107417558.2,1000015094.105752,11.35,1.7287062605633807,532371.0,2895.9014084507044,411218.0,0.25409150916522427
2026-02-05,73004.18,28340233.43093726,141668107417558.0,894379696.8410602,8.95,1.6010888661417328,619296.0,3027.952755905512,384550.0,0.13406418512217677
2026-02-06,62812.06,31304063.408903655,141668107417558.25,1021142173.5586905,9.3,1.6471279862068975,646236.0,2828.6689655172413,410157.0,0.165616583575497
2026-02-07,70520.32,37922804.35860754,135289579351472.34,1116396723.6283798,8.725,1.535928361445783,481546.0,2978.9578313253014,494507.0,0.619357507005202
2026-02-08,69282.65,39307842.46530021,125864590119494.31,1063649660.9826868,7.583333333333333,1.440529270588235,442633.0,2983.5941176470587,507211.0,0.9262368922385481
2026-02-09,70284.84,37701555.88624861,125864590119494.23,1019852322.0010467,7.483333333333333,1.6710258650306746,481228.0,2466.3374233128834,402013.0,0.3171353340151327
2026-02-10,70131.23,31805766.029373445,125864590119494.0,900973830.4794525,9.258333333333333,1.765306020833333,486763.0,2680.0555555555557,385928.0,0.33312767042687785
2026-02-11,68794.25,33745569.9783912,125864590119494.17,982311745.7310699,8.283333333333333,1.711090834394904,490231.0,2899.248407643312,455182.0,0.3974162893997032
2026-02-12,66979.72,39717969.33809671,125864590119494.38,1107446999.964327,7.316666666666666,1.5807444350282496,504187.0,2739.762711864407,484938.0,0.4110999854959016
2026-02-13,66205.98,33812197.60598131,125864590119494.1,944771169.4610924,8.516666666666667,1.5788031920529804,521603.0,3508.2781456953644,529750.0,0.3674711925111203
2026-02-14,68851.99,38825294.198482804,125864590119494.27,1038622610.1360354,8.0,1.653439891566266,458016.0,3237.3132530120483,537394.0,1.011067712415018
2026-02-15,69754.68,44747462.56810828,125864590119494.53,1232582254.1975844,5.983333333333333,1.5573852588832486,399280.0,3563.2944162436547,701969.0,2.318921529976646
2026-02-16,68784.72,41514137.47269212,125864590119494.36,1094933474.5410013,7.666666666666667,1.6314639142857141,440304.0,3006.062857142857,526061.0,0.8844334592836096
2026-02-17,68840.26,35705019.17228733,125864590119494.25,1032365847.4243727,12.166666666666666,1.5365569515151518,446864.0,3994.757575757576,659135.0,0.5602352596331769
2026-02-18,67459.99,33192878.56735473,125864590119494.12,957284694.8844184,8.983333333333333,1.5643017254901963,454158.0,3314.6601307189544,507143.0,0.5798926534061
2026-02-19,66427.8,35453245.47632441,129128405963273.69,1020622252.4872998,8.833333333333334,1.5713662578616352,473222.0,3223.276729559748,512501.0,0.6333123098872285
2026-02-20,66956.88,29583415.862321332,144398401518100.47,983397435.8766681,8.358333333333333,1.5172357153284677,493761.0,3018.5547445255474,413542.0,0.279435380211109
2026-02-21,67994.8,25941681.428243037,144398401518100.53,854191933.352726,12.216666666666667,1.569643613445378,447339.0,2947.4873949579833,350751.0,1.0476462263449031
2026-02-22,67966.35,38334798.13538485,144398401518100.38,1177205689.6625803,7.033333333333333,1.4896937987804866,408828.0,3228.628048780488,529495.0,2.0767975220609523
2026-02-23,67614.9,31768274.212035805,144398401518100.44,1062356354.0857433,9.725,1.4640024797297302,458764.0,3065.3445945945946,453671.0,0.5289451944281934
2026-02-24,64619.94,34308088.5723721,144398401518100.38,1184383773.1361327,8.541666666666666,1.4887970909090902,501015.0,3435.5939393939393,566873.0,0.4441289777340643
2026-02-25,64043.32,33163205.0955439,144398401518100.4,1119781021.874162,8.045833333333334,1.4854233589743584,509923.0,3111.4166666666665,485381.0,0.4807232153110666
2026-02-26,67984.76,31242254.39746657,144398401518100.47,1004931686.2973247,9.733333333333334,1.4963321500000006,521846.0,3039.35,425509.0,0.4197202603519962
2026-02-27,67470.73,32978961.78356569,144398401518100.47,1012109769.7708769,9.991666666666667,1.503103021276595,549158.0,2946.8794326241136,415510.0,0.5688730266044542
2026-02-28,65866.66,31741956.231636845,144398401518100.44,1026465936.7179816,11.316666666666666,1.5551004685314684,498805.0,2971.3916083916083,424909.0,1.1662963603924172
2026-03-01,67006.09,32892105.20807477,144398401518100.44,1069534437.5592955,10.733333333333333,1.5561382483221475,447977.0,3105.281879194631,462687.0,1.6889966699961003
2026-03-02,65762.29,28805700.41345509,144398401518100.47,976219352.4031156,8.6125,1.495346169117648,515250.0,3105.6323529411766,422366.0,0.41148884706009287
2026-03-03,68775.78,29470007.97002152,144398401518100.47,961863185.4560106,10.5,1.7574483507462701,504537.0,2844.6716417910447,381186.0,0.3646673567811586
2026-03-04,68264.82,30908354.53628888,144398401518100.5,933150851.5618018,10.016666666666666,1.5489187230769228,516794.0,2906.246153846154,377812.0,0.2515198553592735
2026-03-05,72758.05,43517075.97550223,144553525351052.7,1192841923.7049837,7.025,1.6836532590361446,522467.0,2798.2710843373493,464513.0,0.46900167897643197
2026-03-06,70886.76,35189110.133946575,145042165424852.44,1052672432.0364789,8.816666666666666,1.492677712328767,531723.0,3031.794520547945,442642.0,0.4670258052612121
2026-03-07,68128.59,29409810.833845343,145042165424852.5,951731239.9233917,10.5125,1.5818296136363634,458399.0,3316.060606060606,437720.0,1.4472452403670284
2026-03-08,67279.51,29952835.179625377,145042165424852.47,966151410.2252611,11.333333333333332,1.536233119402985,413093.0,3384.5671641791046,453532.0,2.0121274360495622
2026-03-09,65940.8,30248754.74657433,145042165424852.47,994991750.8290006,9.858333333333334,1.5214665652173913,468702.0,3011.4202898550725,415576.0,0.43749009253095905
2026-03-10,68452.78,30958077.256941024,145042165424852.47,994991750.8290006,8.958333333333332,1.6685023478260872,484745.0,2763.050724637681,381301.0,0.4248294378548307
2026-03-11,69922.38,31500855.46140721,145042165424852.47,1002201835.9799352,9.1,1.7033269712230212,475423.0,2891.5539568345325,401926.0,0.39233796103921614
2026-03-12,70197.35,28394948.61118444,145042165424852.5,930100984.4705875,11.966666666666667,1.6151775581395347,496301.0,3482.8062015503874,449282.0,0.4648495803939673
2026-03-13,70493.61,28672340.40423705,145042165424852.53,872420303.2631093,9.316666666666666,1.5844983305785127,525035.0,3304.603305785124,399857.0,0.3710877536417306
2026-03-14,70966.24,31104411.579486884,145042165424852.5,922890899.3196526,11.433333333333334,1.5495666718749996,440249.0,3433.1796875,439447.0,1.449875192203673
2026-03-15,71218.64,28551032.51716158,145042165424852.5,901260643.8668482,11.65,1.442389440000001,406808.0,3257.656,407207.0,0.8117468072913979
2026-03-16,72819.88,31213760.461403914,145042165424852.5,901260643.8668482,11.2,1.5660743920000006,477639.0,3242.912,405364.0,0.3061501615924723
2026-03-17,74859.5,30667607.216510493,145042165424852.5,915680814.1687176,9.266666666666667,1.6794979212598429,488604.0,2936.165354330709,372893.0,0.3878624249594244
2026-03-18,73927.68,32271586.44477335,145042165424852.47,1002201835.9799352,10.683333333333334,1.4934366187050367,472748.0,3173.2805755395684,441086.0,0.5061961888580985
2026-03-19,71263.46,30093044.244407844,145042165424852.47,966151410.2252611,10.9625,1.55019776119403,486162.0,3302.768656716418,442571.0,0.5262292677653916
2026-03-20,69911.35,31876728.371480852,143950842771680.8,958881917.8174205,9.1875,1.5695882089552236,496098.0,3159.044776119403,423312.0,0.6248106219001475
2026-03-21,70507.53,31080134.511768695,133793147307543.5,917823292.9611512,8.475,1.562198731884058,458834.0,3537.9565217391305,488238.0,2.5502532086899206
2026-03-22,68890.19,35362303.26767577,133793147307543.58,1077444735.2152646,7.745833333333334,1.458155858024691,432406.0,3888.4135802469136,629923.0,0.9922927166551452
2026-03-23,67849.71,35403134.78180417,133793147307543.58,1064142948.360755,8.8375,1.6216366875000006,476303.0,3380.76875,540923.0,0.5574092931508945
2026-03-24,70885.18,29425134.82461507,133793147307543.45,831361678.4068401,9.85,1.5943315919999996,460523.0,3061.96,382745.0,0.42232394676595386
2026-03-25,70517.65,34532744.55173951,133793147307543.56,1017586694.3699718,8.666666666666666,1.5509354901960781,501248.0,3364.8366013071895,514820.0,0.4147543587967595
2026-03-26,71301.05,36135408.58812936,133793147307543.6,1097397415.4970288,9.833333333333334,1.6029883030303034,491918.0,3812.163636363636,629007.0,0.5796656341409213
2026-03-27,68779.41,32572797.449150614,133793147307543.55,1010935800.9427172,9.995833333333334,1.5578989934210528,507433.0,4372.4276315789475,664609.0,0.3764766733669864
2026-03-28,66329.87,37549561.72943241,133793147307543.61,1157255456.3423212,8.433333333333334,1.4749697241379316,432914.0,4386.80459770115,763304.0,1.3860344125980195
2026-03-29,66320.1,31332097.968298074,133793147307543.53,957728653.5246795,11.375,1.5282473888888888,382086.0,4409.388888888889,634952.0,1.582936470334347
2026-03-30,65956.94,31652198.95194288,133793147307543.5,904521506.1066417,9.683333333333334,1.6260001544117648,459981.0,3917.3529411764707,532760.0,0.43293537966057755
2026-03-31,66694.46,29208989.5260379,133793147307543.5,904521506.1066417,10.879166666666666,1.6161616176470595,485131.0,3851.110294117647,523751.0,0.3990448783313452
2026-04-01,68216.53,36946073.87653185,133793147307543.58,1077444735.2152646,9.787500000000001,1.6618466543209875,527189.0,4218.635802469136,683419.0,0.5705751867353566
2026-04-02,68099.79,32944128.014213223,133793147307543.53,964379546.9519341,9.566666666666666,1.7429542275862062,505693.0,3506.2344827586207,508404.0,0.49134968180689376
2026-04-03,66891.36,28565511.275230702,136967932957976.36,898750099.8899364,9.820833333333333,1.6508343030303025,498568.0,3477.5530303030305,459037.0,0.9499459202753073
2026-04-04,66931.75,26981692.957717586,138966872071212.53,828969681.6295495,11.8375,1.7573782916666663,430348.0,3611.4333333333334,433372.0,1.8692982257881954
2026-04-05,67286.12,36446472.64345209,138966872071212.4,1098384828.1591525,8.475,1.540044622641509,380100.0,4564.754716981132,725796.0,2.499336429064466
2026-04-06,68996.55,27896636.584679753,138966872071212.5,884234327.0715194,10.491666666666667,1.7841591640624999,447163.0,3634.8515625,465261.0,0.6404783784124544
2026-04-07,68856.54,30230835.12217497,138966872071212.47,953315133.8739818,9.608333333333334,1.614333688405797,480114.0,3905.659420289855,538981.0,0.5421630321695705
2026-04-08,71949.58,36394654.17361098,138966872071212.44,1022395940.676444,9.241666666666667,1.704851162162162,489051.0,3774.1486486486488,558574.0,0.6130879145641039
2026-04-09,71129.61,34088594.566414475,138966872071212.44,994763617.9554594,10.641666666666666,1.672366340277777,484467.0,4070.5416666666665,586158.0,0.6560242050240224
2026-04-10,71771.25,30288293.046783395,138966872071212.52,863510085.0307804,12.866666666666667,1.6723177999999996,507681.0,3587.96,448495.0,0.46654929493623637
2026-04-11,72976.07,30023283.722729884,138966872071212.52,849693923.6702881,12.466666666666667,1.6340026666666663,441709.0,3787.048780487805,465807.0,1.510585730956356
2026-04-12,73065.17,36106957.76146776,138966872071212.4,1070752505.4381678,11.233333333333333,1.6592212064516139,395725.0,4562.767741935484,707229.0,2.290614922195276
2026-04-13,70768.13,35058588.5729043,138966872071212.44,1022395940.676444,10.875,1.6518727500000003,454902.0,4331.4324324324325,641052.0,0.5285232916293281
2026-04-14,74501.01,43519231.83055178,138966872071212.39,1132925231.560384,9.65,1.7164178841463409,491023.0,3722.6524390243903,610515.0,0.35178441734225213
2026-04-15,74195.34,30137463.294372242,138966872071212.52,863510085.0307804,10.966666666666667,1.660054016,470280.0,3726.024,465753.0,0.3424725996048323
2026-04-16,74814.99,37530771.07909433,138966872071212.42,1050028263.3974293,10.325,1.679804638157894,,4146.8421052631575,630320.0,0.5497157007377409
2026-04-17,75169.74,35162805.095583595,138129851902712.73,968172577.6598405,10.266666666666667,1.5910114964539008,521678.0,3920.191489361702,552747.0,0.44384327295625037
2026-04-18,77143.43,37175673.682350546,135594876535256.44,1031290054.5634866,9.283333333333333,1.5364537908496727,439552.0,4543.509803921569,695157.0,1.342660696804262
